tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_383.smt2	false	0.214649943	0.10477996710687876	114.061312	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_431.smt2	false	0.217262732	0.09966866578906775	113.455104	ben08
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_44.smt2	false	0.053037425	0.039022648707032204	93.159424	ben08
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_475.smt2	false	146.971951976	49.36306446604431	1012.224000	ben10
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_476.smt2	TIMEOUT	302.004042441	100.77136144600809	1834.962944	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_61.smt2	false	0.203787277	0.09945299476385117	112.222208	ben14
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_70.smt2	false	0.203694646	0.09370380314067006	113.922048	ben08
20170501-Heizmann-UltimateAutomizer/sum02_false-unreach-call_true-no-overflow.c_415.smt2	true	0.218061789	0.1038992959074676	105.848832	ben10
20170501-Heizmann-UltimateAutomizer/sum02_false-unreach-call_true-no-overflow.i_336.smt2	TIMEOUT	301.99755972	100.77636165497825	1865.531392	ben12
20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_375.smt2	true	2.115629132	0.7529749097302556	264.642560	ben05
20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_415.smt2	TIMEOUT	301.988619326	100.79480747878551	1656.332288	ben09
20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_416.smt2	TIMEOUT	301.972906576	100.74984698183835	1406.119936	ben05
20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_417.smt2	TIMEOUT	301.984811888	100.77091804891825	1589.022720	ben09
20170501-Heizmann-UltimateAutomizer/sum_2x3_true-unreach-call_true-termination.c_818.smt2	true	0.093045023	0.06122403498739004	99.704832	ben12
20170501-Heizmann-UltimateAutomizer/sum_non_eq_true-unreach-call.c_2573.smt2	true	0.06839169	0.05109200393781066	92.487680	ben14
20170501-Heizmann-UltimateAutomizer/sum_non_true-unreach-call_true-termination.c_384.smt2	true	0.083812547	0.0566274500451982	99.418112	ben14
20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_1353.smt2	false	226.300846992	81.09494178881869	1362.448384	ben05
20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_2400.smt2	TIMEOUT	302.396178541	125.95515744993463	1426.173952	ben12
20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_2406.smt2	TIMEOUT	300.387172711	208.14498849399388	1620.533248	ben12
2018-Preiner-cav18/check_bvsge_bvadd_32bit.smt2	false	0.015877118	0.030399578157812357	19.156992	ben12
2018-Preiner-cav18/check_bvsge_bvadd_4bit.smt2	false	0.015778896	0.01618156675249338	19.161088	ben04
2018-Preiner-cav18/check_bvsge_bvadd_64bit.smt2	false	0.015686992	0.016080664936453104	19.156992	ben14
2018-Preiner-cav18/check_bvsge_bvand_32bit.smt2	false	0.109597503	0.06681914394721389	100.118528	ben05
2018-Preiner-cav18/check_bvsge_bvand_4bit.smt2	false	0.071656192	0.05341182975098491	92.815360	ben10
2018-Preiner-cav18/check_bvsge_bvand_64bit.smt2	false	0.28079866	0.12438451312482357	104.005632	ben14
2018-Preiner-cav18/check_bvsge_bvashr0_32bit.smt2	false	0.098183085	0.06176536390557885	99.684352	ben02
2018-Preiner-cav18/check_bvsge_bvashr0_4bit.smt2	false	0.069229417	0.05244283098727465	90.329088	ben10
2018-Preiner-cav18/check_bvsge_bvashr0_64bit.smt2	false	0.419548866	0.16405366687104106	112.758784	ben08
2018-Preiner-cav18/check_bvsge_bvashr1_32bit.smt2	false	0.072549124	0.05334513494744897	96.219136	ben14
2018-Preiner-cav18/check_bvsge_bvashr1_4bit.smt2	false	0.068023855	0.051516241393983364	90.431488	ben10
2018-Preiner-cav18/check_bvsge_bvashr1_64bit.smt2	false	0.086315205	0.05804417189210653	100.626432	ben12
2018-Preiner-cav18/check_bvsge_bvconcat0_2_64bit.smt2	false	0.085661798	0.058449274860322475	101.208064	ben10
2018-Preiner-cav18/check_bvsge_bvconcat0_32_32bit.smt2	false	0.086826819	0.05852103605866432	100.687872	ben04
2018-Preiner-cav18/check_bvsge_bvconcat0_34_32bit.smt2	false	0.115747371	0.08879661187529564	100.683776	ben02
2018-Preiner-cav18/check_bvsge_bvconcat0_4_4bit.smt2	false	0.072217868	0.054027560632675886	92.237824	ben10
2018-Preiner-cav18/check_bvsge_bvconcat0_62_4bit.smt2	false	0.084274852	0.0574733167886734	101.470208	ben09
2018-Preiner-cav18/check_bvsge_bvconcat0_64_64bit.smt2	false	0.156004512	0.08134545292705297	107.085824	ben02
2018-Preiner-cav18/check_bvsge_bvconcat1_2_64bit.smt2	false	0.0842657	0.05712759215384722	101.208064	ben05
2018-Preiner-cav18/check_bvsge_bvconcat1_32_32bit.smt2	false	0.085061594	0.057964356150478125	100.450304	ben10
2018-Preiner-cav18/check_bvsge_bvconcat1_34_32bit.smt2	false	0.085110145	0.05814187787473202	100.515840	ben14
2018-Preiner-cav18/check_bvsge_bvconcat1_4_4bit.smt2	false	0.070320727	0.052518139127641916	92.041216	ben14
2018-Preiner-cav18/check_bvsge_bvconcat1_62_4bit.smt2	false	0.08188731	0.05716475332155824	101.076992	ben12
2018-Preiner-cav18/check_bvsge_bvconcat1_64_64bit.smt2	false	0.161293243	0.08375067124143243	108.208128	ben05
2018-Preiner-cav18/check_bvsge_bvlshr0_32bit.smt2	false	0.102394494	0.0632714182138443	99.799040	ben05
2018-Preiner-cav18/check_bvsge_bvlshr0_4bit.smt2	false	0.06814879	0.051831092685461044	90.431488	ben02
2018-Preiner-cav18/check_bvsge_bvlshr0_64bit.smt2	false	0.501656737	0.19650111813098192	111.923200	ben05
2018-Preiner-cav18/check_bvsge_bvlshr1_32bit.smt2	false	0.079379048	0.05657334392890334	99.917824	ben09
2018-Preiner-cav18/check_bvsge_bvlshr1_4bit.smt2	false	0.071702884	0.05424725776538253	91.443200	ben04
2018-Preiner-cav18/check_bvsge_bvlshr1_64bit.smt2	false	0.108244079	0.05909121921285987	102.969344	ben08
2018-Preiner-cav18/check_bvsge_bvmul_32bit.smt2	false	0.140451672	0.07636934518814087	99.897344	ben12
2018-Preiner-cav18/check_bvsge_bvmul_4bit.smt2	false	0.073755892	0.054886427242308855	93.323264	ben02
2018-Preiner-cav18/check_bvsge_bvmul_64bit.smt2	false	0.383249919	0.16614874498918653	108.654592	ben08
2018-Preiner-cav18/check_bvsge_bvneg_32bit.smt2	false	0.016583172	0.01702164299786091	19.156992	ben10
